"position","displayName","route","nflId_def","eps_zone_coverage","zone_covers","accurate_targets","completions_allowed","PB","INT","T","FF","eps_closing","eps_ball_skills","eps_tackling","eps_zone_coverage_no_tackling"
"ILB","Benardrick McKinney","POST",2552490,-3.78601588078236,29,1,1,0,0,1,0,-2.8982639904632,-1.0307886138626,0.143036723543439,-3.9290526043258
"S","Terrell Edmunds","POST",2560712,-3.86610893105138,35,2,2,0,0,3,0,-1.41556255018902,-2.80253205073044,0.351985669868083,-4.21809460091946
"CB","Marlon Humphrey","POST",2558067,-4.94449911386206,14,2,2,0,0,1,0,-1.09883176963456,-4.00718022600652,0.161512881779022,-5.10601199564108
"LB","Foye Oluokun","POST",2561132,-5.19817620952416,13,1,1,0,0,0.5,0,-3.86600141767999,-1.3546338177107,0.0224590258665298,-5.22063523539069
"SS","Kentrell Brice","POST",2556480,-5.21191737017733,11,1,1,0,0,0,0,-1.36999258082206,-1.99490323997237,-1.8470215493829,-3.36489582079443
"CB","Davon House","POST",2495170,-6.1662657244464,1,1,1,0,0,0,0,-0.0610081417025738,-4.8875719720648,-1.21768561067903,-4.94858011376737
"SS","Eric Reid","POST",2540152,-6.20016586899802,33,1,1,0,0,0,0,-0.665556579252001,-5.53460928974602,0,-6.20016586899802
"FS","Reggie Nelson","POST",2507167,-7.9394103010652,17,5,5,0,0,3,0,-0.0128221993156261,-5.05430532088347,-2.8722827808661,-5.0671275201991
"SS","Justin Reid","POST",2560851,-8.55266245595817,42,5,5,0,0,4,0,-0.497522003573074,-6.22634066019108,-1.82879979219402,-6.72386266376415
"ILB","Jayon Brown","SCREEN",2558005,7.21542310681855,11,3,3,0,0,2.5,1,0.389269273454185,0.140583912629125,6.68556992073524,0.52985318608331
"OLB","Kiko Alonso","SCREEN",2539935,6.51209191965563,26,6,5,0,1,2,0,1.26379833427167,2.65193032170721,2.59636326367675,3.91572865597888
"S","Minkah Fitzpatrick","SCREEN",2560725,4.80732959447941,23,1,0,0,1,1,0,0.511880193401327,4.06923122123174,0.226218179846346,4.58111141463307
"CB","Donte Jackson","SCREEN",2560753,3.43200826279864,22,5,5,0,0,5.5,0,1.2350358866554,0.810584992577564,1.38638738356568,2.04562087923296
"CB","Kenny Moore II","SCREEN",2558976,2.14943579658627,24,4,4,0,0,1.5,0,0.95605174280058,1.08749389508688,0.105890158698809,2.04354563788746
"CB","Darqueze Dennard","SCREEN",2543474,2.08477759759083,15,4,4,0,0,1.5,0,2.08268248685029,1.99942232249761,-1.99732721175707,4.0821048093479
"ILB","Todd Davis","SCREEN",2550930,1.88108523726033,15,2,2,0,0,1,0,0.966266480778133,0.0420368572415935,0.872781899240605,1.00830333801973
"LB","Leighton Vander Esch","SCREEN",2560908,1.86013689008051,23,1,1,0,0,1,0,0.526181560090914,-0.303565189659181,1.63752051964878,0.222616370431733
"CB","Denzel Ward","SCREEN",2560916,1.83907524628997,17,3,3,0,0,2,0,0.541869032249832,0.72570972457329,0.571496489466851,1.26757875682312
"LB","Fred Warner","SCREEN",2560917,1.82470697375977,17,2,2,0,0,0,0,-0.282694716117872,-0.00257727308163469,2.10997896295928,-0.285271989199507
"CB","Prince Amukamara","SCREEN",2495108,1.81973343295448,10,2,2,0,0,2,0,0.666678081087302,0.457159731387744,0.695895620479431,1.12383781247505
"ILB","Darron Lee","SCREEN",2555322,1.81921683814315,13,2,1,0,0,1,0,0.651770354362231,0.382117659145669,0.78532882463525,1.0338880135079
"ILB","Demario Davis","SCREEN",2533008,1.76669715484403,18,5,5,0,0,0.5,0,0.838503924510635,0.369573721244757,0.558619509088633,1.20807764575539
"FS","Kendrick Lewis","SCREEN",494277,1.74192890074434,5,0,0,0,0,0,0,0,0,1.74192890074434,0
"FS","Tashaun Gipson","SCREEN",2532848,1.66314064856256,13,2,2,0,0,1,0,0.964099355930362,-0.734012983793645,1.43305427642584,0.230086372136717
"FS","Antoine Bethea","SCREEN",2495807,1.62634634539303,10,1,1,0,0,0,0,0.135963206146047,0.654173679957669,0.836209459289313,0.790136886103716
"OLB","Lorenzo Alexander","SCREEN",2506268,1.53016986382032,6,2,2,0,0,1,0,0.473598260249022,1.16559304763898,-0.109021444067685,1.639191307888
"CB","M.J. Stewart","SCREEN",2560884,1.49337764182902,10,2,2,0,0,2,0,0.961090649509455,0.696101843623313,-0.16381485130375,1.65719249313277
"CB","Ken Crawley","SCREEN",2556735,1.43740182982124,8,2,2,0,0,1,0,0.641448883194369,0.347811120491238,0.448141826135631,0.989260003685607
"CB","Ryan Smith","SCREEN",2555552,1.39985258849399,16,3,3,0,0,1.5,0,1.24607333431432,-0.119741787546171,0.273521041725838,1.12633154676815
"CB","T.J. Carrie","SCREEN",2550164,1.35566745303545,26,2,2,0,0,1,0,0.0701308783158763,0.163768928305206,1.12176764641437,0.233899806621082
"CB","Buster Skrine","SCREEN",2495343,1.34451669592312,17,3,3,0,0,3,0,0.144364829667536,1.01821093581724,0.181940930438341,1.16257576548478
"DE","Justin Houston","SCREEN",2495493,1.28379037062761,2,0,0,0,0,0.5,0,0,0,1.28379037062761,0
"ILB","C.J. Mosley","SCREEN",2543464,1.27439190330654,10,1,1,0,0,0,0,0.200774385015968,0.372843782744682,0.700773735545888,0.57361816776065
"OLB","Reuben Foster","SCREEN",2557837,1.26777097381658,11,1,1,0,0,0,0,0.613334296813655,0.217866725387737,0.436569951615187,0.831201022201392
"FS","Xavier Woods","SCREEN",2558159,1.23361638335047,9,2,2,0,0,0,0,-0.0117925064911013,0.400027213928441,0.845381675913127,0.38823470743734
"MLB","Kwon Alexander","SCREEN",2552592,1.19302177899085,10,3,2,1,0,2,0,0.573885678462123,-0.436029226751244,1.05516532727997,0.137856451710879
"CB","Ronald Darby","SCREEN",2552689,1.1736884466178,14,2,2,0,0,0.5,0,0.382922845133369,0.527598327055571,0.26316727442886,0.91052117218894
"CB","Daryl Worley","SCREEN",2555394,1.15456052059391,10,0,0,0,0,1,0,0,0,1.15456052059391,0
"OLB","Bud Dupree","SCREEN",2552289,1.13410703568425,3,0,0,0,0,0,0,0,0,1.13410703568425,0
"SS","Kenny Vaccaro","SCREEN",2539320,1.10446804296237,7,1,1,0,0,1,0,0.550691830721455,0.298781797315777,0.254994414925143,0.849473628037232
"CB","Chris Harris","SCREEN",2530510,1.0707537647807,9,1,1,0,0,2,0,0.0238788665766845,-0.05990055031373,1.10677544851775,-0.0360216837370455
"ILB","L.J. Fort","SCREEN",2535613,1.05305314599263,7,1,1,0,0,0,0,0.172600701630644,-0.813695573520871,1.69414801788286,-0.641094871890227
"CB","K'Waun Williams","SCREEN",2550654,1.04927802987734,13,0,0,0,0,1,0,0,0,1.04927802987734,0
"CB","Rasul Douglas","SCREEN",2558168,1.02276163622672,10,2,2,0,0,2,0,0.54671216042598,-0.142980253092235,0.619029728892976,0.403731907333745
"ILB","Zaire Franklin","SCREEN",2561155,0.998071439672552,9,1,1,0,0,1,0,0.238322127078769,-0.230678519193645,0.990427831787428,0.00764360788512408
"CB","Logan Ryan","SCREEN",2540162,0.996686073011234,18,1,1,0,0,1,0,0.160901160966575,0.87997963590155,-0.0441947238568914,1.04088079686813
"CB","James Bradberry","SCREEN",2555175,0.99379485027257,18,2,2,0,0,2,0,0.458341540529437,0.829457690745832,-0.294004381002699,1.28779923127527
"LB","Tanner Vallejo","SCREEN",2558289,0.987738773554842,4,1,0,0,0,0,0,0.272076298857219,0.715662474697623,0,0.987738773554842
"CB","Tre Flowers","SCREEN",2560728,0.966179294933912,15,2,2,0,0,3,0,0.368886721465537,0.187039650851587,0.410252922616788,0.555926372317124
"CB","Tre'Davious White","SCREEN",2557867,0.957571695474915,11,3,3,0,0,0.5,0,-0.165673507215967,0.941802155548847,0.181443047142035,0.77612864833288
"SS","Barry Church","SCREEN",494259,0.925373454014504,9,2,2,0,0,1,0,0.684407789019092,-0.163711928141203,0.404677593136615,0.520695860877889
"SS","Derwin James","SCREEN",2560760,0.859552713359305,25,8,8,0,0,4,0,-0.00775515516241843,-0.886357045385586,1.75366491390731,-0.894112200548004
"LB","Jason Cabinda","SCREEN",2560986,0.834731615862877,3,1,1,0,0,0,0,0.716342674690234,-0.628603725461643,0.746992666634286,0.087738949228591
"FS","Jermaine Whitehead","SCREEN",2552697,0.817378799435679,2,0,0,0,0,0,0,0,0,0.817378799435679,0
"CB","Adoree' Jackson","SCREEN",2558065,0.798459308666814,19,1,1,0,0,3,0,0.158723236068925,0.104140913807444,0.535595158790445,0.262864149876369
"SS","Matthias Farley","SCREEN",2556429,0.782410481315537,1,1,1,0,0,0.5,0,0.396857932395,0.010328631919472,0.375223917001065,0.407186564314472
"OLB","Brennan Scarlett","SCREEN",2556673,0.776784646260738,1,0,0,0,0,0,0,0,0,0.776784646260738,0
"CB","Coty Sensabaugh","SCREEN",2532946,0.772948534812503,12,1,1,0,0,0,0,0.531819319261192,0.241129215551311,0,0.772948534812503
"LB","Alec Ogletree","SCREEN",2540143,0.749863759106967,16,1,1,0,0,0,0,0.14475029971526,0.229703013074555,0.375410446317152,0.374453312789815
"CB","Marshon Lattimore","SCREEN",2558061,0.737763219095337,15,2,2,0,0,2,0,0.467426132043852,0.939596045162873,-0.669258958111388,1.40702217720673
"DB","Ronnie Harrison","SCREEN",2561008,0.729081265316345,6,1,1,0,0,1,0,0.394400233607283,-0.085290003139417,0.419971034848479,0.309110230467866
"CB","Josh Norman","SCREEN",2532920,0.722442081249748,17,2,2,0,0,1,0,0.821456797675959,0.379147800482202,-0.478162516908413,1.20060459815816
"CB","Carlton Davis","SCREEN",2561039,0.700504650790227,11,2,2,0,0,0,0,0.0586358002643569,0.559190336044139,0.0826785144817309,0.617826136308496
"CB","Jalen Ramsey","SCREEN",2555280,0.686280798727886,19,1,1,0,0,0,0,0.0940473258601156,0.592233472867771,0,0.686280798727886
"CB","Marcus Peters","SCREEN",2552488,0.685984911898133,10,2,2,0,0,2,0,0.372105718290819,0.223596416767871,0.0902827768394426,0.59570213505869
"ILB","Vince Williams","SCREEN",2540221,0.682248147842238,11,1,1,0,0,0,0,-0.134859640359718,0.600437968128471,0.216669820073485,0.465578327768753
"OLB","Eric Wilson","SCREEN",2559012,0.679549754567704,8,2,2,0,0,1,0,0.172948715896286,0.181290418803662,0.325310619867756,0.354239134699948
"MLB","Dont'a Hightower","SCREEN",2533057,0.676084834473513,12,2,2,0,0,1,0,0.477756814052213,-0.0347207482815385,0.233048768702838,0.443036065770675
"SS","Malcolm Jenkins","SCREEN",79848,0.666202095692658,21,2,2,0,0,2,0,0.625481604361862,0.0373625775720007,0.00335791375879496,0.662844181933863
"CB","Casey Hayward","SCREEN",2532861,0.628601223873517,12,1,1,0,0,1,0,-0.249715914932473,0.746918020228834,0.131399118577156,0.497202105296361
"OLB","Alex Anzalone","SCREEN",2558163,0.62256224526712,7,1,1,0,0,1,0,0.0710824087409194,0.407460375110218,0.144019461415983,0.478542783851137
"CB","Bradley Roby","SCREEN",2543505,0.618993283648583,14,2,2,0,0,2,0,0.159005942687253,0.380567304241316,0.0794200367200143,0.539573246928569
"CB","Phillip Gaines","SCREEN",2543851,0.603101884404249,5,1,1,0,0,0,0,-0.0581454132072657,0.661247297611515,0,0.603101884404249
"CB","Tramaine Brock","SCREEN",2507917,0.599676883798589,9,1,1,0,0,1,0,0.441680903150176,0.235370769627177,-0.0773747889787638,0.677051672777353
"FS","Clayton Geathers","SCREEN",2552386,0.582547285698349,15,2,2,0,0,1,0,0.502876379903531,-0.210371068118445,0.290041973913263,0.292505311785086
"MLB","Bobby Wagner","SCREEN",2532966,0.579732802064327,25,2,2,0,0,1,0,0.342823299194709,0.890504965743265,-0.653595462873647,1.23332826493797
"CB","Jonathan Jones","SCREEN",2556571,0.571455917478285,9,1,1,0,0,2,0,0.0193478835212671,0.093302976402343,0.458805057554675,0.11265085992361
"CB","Nickell Robey-Coleman","SCREEN",2540197,0.568587475647008,10,2,2,0,0,2,0,0.267902879383152,0.24525595006188,0.0554286462019762,0.513158829445032
"ILB","Danny Trevathan","SCREEN",2532961,0.568230864629006,16,1,1,0,0,1,0,0.293507959741634,0.306763410423785,-0.0320405055364129,0.600271370165419
"CB","Sidney Jones","SCREEN",2557958,0.565772594474119,17,1,1,0,0,2,0,-0.212338624645196,0.663994186403101,0.114117032716214,0.451655561757905
"S","Terrell Edmunds","SCREEN",2560712,0.559426888854758,15,1,1,0,0,1,0,-0.42771301867442,0.846683290828855,0.140456616700323,0.418970272154435
"CB","Justin Coleman","SCREEN",2553637,0.558302309738004,15,1,1,0,0,0,0,0.383295838479037,0.153735430227207,0.0212710410317603,0.537031268706244
"CB","Javien Elliott","SCREEN",2556934,0.558009777991633,10,1,1,0,0,1,0,0.397179329195046,-0.00570151886518599,0.166531967661773,0.39147781032986
"SS","Rafael Bush","SCREEN",2507817,0.541265080677565,6,1,1,0,0,0,0,-0.00422231494711645,0.418008211601752,0.127479184022929,0.413785896654635
"OLB","Vontaze Burfict","SCREEN",2533058,0.529921236007006,12,4,4,0,0,3,0,0.526642689537606,-1.65720127794334,1.66047982441274,-1.13055858840573
"FS","Jimmie Ward","SCREEN",2543741,0.487477179310934,8,1,1,0,0,0,0,0.27268500993277,-0.046291933968999,0.261084103347163,0.226393075963771
"OLB","Sharif Finch","SCREEN",2561328,0.482306866834334,1,1,1,0,0,1,0,0.202882964952516,0.171630249155547,0.107793652726271,0.374513214108063
"ILB","B.J. Goodson","SCREEN",2555522,0.480284766109017,8,1,1,0,0,1,0,0.206548276825273,0.098793334999428,0.174943154284316,0.305341611824701
"CB","Tramon Williams","SCREEN",2506789,0.478528099171748,14,1,1,0,0,2,0,0.260932898600073,0.253182649207909,-0.035587448636234,0.514115547807982
"CB","Darryl Roberts","SCREEN",2553353,0.475810351440244,11,2,2,0,0,1,0,0.657410116254263,0.0994023807319322,-0.281002145545951,0.756812496986195
"CB","Tony McRae","SCREEN",2556817,0.456023984243829,3,1,1,0,0,0,0,0.39108582091197,-0.021055627468281,0.0859937908001399,0.370030193443689
"CB","Joe Haden","SCREEN",496733,0.441644577213179,23,1,1,0,0,1,0,0.242696533908349,0.097484130730795,0.101463912574035,0.340180664639144
"SS","Tony Jefferson","SCREEN",2540164,0.439567572920218,14,1,1,0,0,1,0,-0.0463965767677531,0.350830441351319,0.135133708336652,0.304433864583566
"OLB","A.J. Klein","SCREEN",2539982,0.436185310579208,11,1,1,0,0,0,0,0.453678685768368,-0.279545006877169,0.262051631688009,0.174133678891199
"FS","Tre Boston","SCREEN",2543830,0.429805542526553,15,0,0,0,0,0,0,0,0,0.429805542526553,0
"OLB","Nick Vigil","SCREEN",2555528,0.429022350141534,18,1,1,0,0,1,0,0.163177360366079,0.150244230477639,0.115600759297816,0.313421590843718
"CB","Dre Kirkpatrick","SCREEN",2533060,0.423933713119108,9,1,1,0,0,0,0,0.245758142910494,0.0342322979037028,0.143943272304911,0.279990440814197
"CB","Damarious Randall","SCREEN",2552389,0.418404186625808,14,1,1,0,0,0,0,0.22701354886882,0.191390637756988,0,0.418404186625808
"OLB","Preston Smith","SCREEN",2552276,0.407661366595507,2,1,1,0,0,0,0,0.225100404593729,-0.805104570897151,0.987665532898929,-0.580004166303422
"CB","Mike Hilton","SCREEN",2556559,0.400671615452242,8,1,1,0,0,0,0,0.268905338777533,0.131766276674709,0,0.400671615452242
"OLB","Mychal Kendricks","SCREEN",2532890,0.372843878075336,8,2,2,0,0,0,0,0.387887574502621,-0.015043696427285,0,0.372843878075336
"LB","Elijah Lee","SCREEN",2558121,0.366379229491217,11,1,1,0,0,0,0,0.152072300165393,0.140949021437654,0.0733579078881699,0.293021321603047
"OLB","Tyus Bowser","SCREEN",2558166,0.356119091751068,2,1,1,0,0,0,0,0.490819571126188,-0.13470047937512,0,0.356119091751068
"CB","Desmond King","SCREEN",2557927,0.353642511472154,29,6,6,0,0,3,0,2.32547368673015,0.151782857412044,-2.12361403267004,2.47725654414219
"LB","Jerome Baker","SCREEN",2560966,0.337354879899938,14,3,3,0,0,0,0,-0.0493730297115571,0.173932832464573,0.212795077146922,0.124559802753016
"CB","Trumaine Johnson","SCREEN",2532877,0.328493098792052,9,1,1,0,0,1,0,0.214691227677068,0.321100259403307,-0.207298388288323,0.535791487080375
"ILB","Anthony Walker","SCREEN",2558851,0.31223287000935,15,0,0,0,0,0,0,0,0,0.31223287000935,0
"SS","Justin Reid","SCREEN",2560851,0.308792908689663,16,0,0,0,0,0,0,0.308792908689663,0,0,0.308792908689663
"MLB","Manti Te'o","SCREEN",2539277,0.304024858388387,5,1,1,0,0,1,0,0.208035292087376,0.036609061711078,0.059380504589933,0.244644353798454
"LB","Frankie Luvu","SCREEN",2561366,0.288056006574745,3,1,1,0,0,1,0,0.156495515775183,-0.080335836404905,0.211896327204467,0.076159679370278
"SS","Tavon Wilson","SCREEN",2534830,0.282836012250316,5,0,0,0,0,1,0,0,0,0.282836012250316,0
"CB","Tyler Patmon","SCREEN",2550659,0.274936444238821,5,1,1,0,0,1,0,0.314283291619875,0.0888906745489671,-0.128237521930021,0.403173966168842
"MLB","Hardy Nickerson","SCREEN",2558982,0.269670052828899,8,1,1,0,0,1,0,0.10451854395528,-0.0397672868832224,0.204918795756841,0.0647512570720576
"FS","Marcus Gilchrist","SCREEN",2495153,0.264948851019414,10,1,1,0,0,1,0,0.0244800193500898,0.091320242636521,0.149148589032803,0.115800261986611
"ILB","Zach Brown","SCREEN",2532804,0.259496405789603,14,2,2,0,0,0,0,0.285390568080645,-0.512500551658171,0.486606389367129,-0.227109983577526
"OLB","Jamie Collins","SCREEN",2539311,0.257491244801867,20,1,1,0,0,0,0,-0.250133500530106,0.00107869925832704,0.506546046073646,-0.249054801271779
"FS","Eric Weddle","SCREEN",2495775,0.253954210381316,6,1,1,0,0,1,0,0.157231813623116,-0.103465748356528,0.200188145114728,0.053766065266588
"CB","Darius Slay","SCREEN",2540288,0.243678557189787,7,1,1,0,0,1,0,0.145271893667429,-0.407983199409204,0.506389862931562,-0.262711305741775
"CB","Bashaud Breeland","SCREEN",2543571,0.238631863947475,6,2,2,0,0,0,0,-0.149895876473287,0.735494265396971,-0.346966524976209,0.585598388923684
"ILB","Daren Bates","SCREEN",2541539,0.237544421839073,1,1,1,0,0,0,0,0.152705360579809,-0.105199872084252,0.190038933343516,0.047505488495557
"CB","Grant Haley","SCREEN",2561001,0.230476323975083,10,1,0,0,0,0,0,0.172001001586707,0.058475322388376,0,0.230476323975083
"FS","Tyrann Mathieu","SCREEN",2540180,0.229412317301629,13,1,0,1,0,0,0,0.0620811321701553,0.167331185131474,0,0.229412317301629
"CB","Cre'von LeBlanc","SCREEN",2556587,0.225769629533689,6,1,1,0,0,0.5,0,0.108715501172716,0.0130651103491318,0.103989018011841,0.121780611521848
"MLB","Luke Kuechly","SCREEN",2533056,0.206534039997698,22,2,2,0,0,1,0,-0.154574591119082,-1.02918627097581,1.39029490209259,-1.18376086209489
"CB","Shaquill Griffin","SCREEN",2558259,0.201155220327404,10,0,0,0,0,1,0,0,0,0.201155220327404,0
"DB","Dane Cruikshank","SCREEN",2561033,0.195234589015528,1,1,1,0,0,1,0,0.0435004980324268,0.023723712584067,0.128010378399034,0.0672242106164938
"FS","Curtis Riley","SCREEN",2553822,0.189471146598422,11,1,1,0,0,1,0,-0.0432929430264065,0.425403495463658,-0.19263940583883,0.382110552437252
"OLB","Anthony Barr","SCREEN",2543459,0.182914414958007,13,1,1,0,0,0,0,0.246395761403202,0.210874221780148,-0.274355568225343,0.45726998318335
"ILB","Terrance Smith","SCREEN",2556775,0.180560271998362,5,0,0,0,0,0,0,0,0,0.180560271998362,0
"CB","Richard Sherman","SCREEN",2495507,0.179781090617689,6,1,1,0,0,1,0,0.0871531185302923,-0.0530215496198513,0.145649521707248,0.034131568910441
"OLB","Jordan Jenkins","SCREEN",2555256,0.165981181297204,3,0,0,0,0,0,0,0,0,0.165981181297204,0
"CB","Jimmy Smith","SCREEN",2508107,0.162434181156962,9,0,0,0,0,0,0,0,0,0.162434181156962,0
"CB","P.J. Williams","SCREEN",2552484,0.161292847437534,11,1,1,0,0,1,0,0.172734951601979,0.018992383795206,-0.0304344879596512,0.191727335397185
"CB","Jason McCourty","SCREEN",89756,0.153924421852005,11,1,1,0,0,2,0,0.0418147244559479,-0.27452780868841,0.386637506084467,-0.232713084232462
"OLB","Whitney Mercilus","SCREEN",2533049,0.152416037766297,6,0,0,0,0,0,0,0,0,0.152416037766297,0
"ILB","Matthew Adams","SCREEN",2561149,0.140763579055705,3,0,0,0,0,0,0,0,0,0.140763579055705,0
"CB","Malcolm Butler","SCREEN",2550613,0.139555133179876,14,0,0,0,0,1,0,0,0,0.139555133179876,0
"DB","Justin Hardee","SCREEN",2559181,0.136863583954408,2,0,0,0,0,0,0,0,0,0.136863583954408,0
"MLB","Preston Brown","SCREEN",2543814,0.136472823159359,10,1,0,0,0,0,0,0.865418133878965,-0.728945310719606,0,0.136472823159359
"FS","Jabrill Peppers","SCREEN",2557980,0.128076543447596,19,2,2,0,0,2,0,0.825204321205996,-0.616022926710315,-0.0811048510480845,0.209181394495681
"CB","Kevin Johnson","SCREEN",2552261,0.118524152591961,2,1,1,0,0,0,0,0.180099818254152,-0.144315429072673,0.0827397634104818,0.035784389181479
"SS","Jordan Richards","SCREEN",2552392,0.114341391824071,9,2,2,0,0,1,0,0.241896659617289,-0.26056547582347,0.133010208030252,-0.018668816206181
"CB","Captain Munnerlyn","SCREEN",80668,0.110917553979281,20,0,0,0,0,1,0,0,0,0.110917553979281,0
"SS","Jamal Adams","SCREEN",2557979,0.107696087050632,15,0,0,0,0,0,0,0.107696087050632,0,0,0.107696087050632
"CB","Kendall Fuller","SCREEN",2555349,0.107456291096195,20,1,1,0,0,2,0,0.256943608851102,-0.37635133458606,0.226864016831153,-0.119407725734958
"CB","Adam Jones","SCREEN",2506345,0.103899449846213,6,3,3,0,0,1,0,0.015954430436347,0.273961001776727,-0.186015982366861,0.289915432213074
"CB","Mike Hughes","SCREEN",2560746,0.098396256434938,6,0,0,0,0,1,1,0,0,0.098396256434938,0
"OLB","Damien Wilson","SCREEN",2552686,0.0886425063082779,6,0,0,0,0,1,0,0,0,0.0886425063082779,0
"SS","Micah Hyde","SCREEN",2539240,0.0880520030061315,9,0,0,0,0,0,0,0,0,0.0880520030061315,0
"MLB","Eric Kendricks","SCREEN",2552312,0.081701286157999,13,1,1,0,0,0,0,0.173240020533955,0.414442068183301,-0.505980802559257,0.587682088717256
"SS","Eric Reid","SCREEN",2540152,0.0727026508728936,7,0,0,0,0,1,0,0,0,0.0727026508728936,0
"FS","Budda Baker","SCREEN",2558009,0.0551924927588239,21,0,0,0,0,0,0,0.0551924927588239,0,0,0.0551924927588239
