"nflId_def","Pos","Player","G","Pass Snaps","%Zone","route","Zone EPS","Zone EPS Closing","Zone EPS Ball Skills","Zone EPS Tackling","Covers","Accurate TAR","C","INT","PB","T","FF"
2540152,"SS","Eric Reid (CAR)",13,424,0.9,"CROSS",-1.22,-0.44,-0.42,-0.36,29,3,2,0,1,2,0
2560718,"LB","Rashaan Evans (TEN)",14,257,0.91,"CROSS",-1.22,-1.03,-0.12,-0.07,27,2,2,0,0,1,0
2495153,"FS","Marcus Gilchrist (OAK)",16,453,0.83,"SLANT",-1.22,-0.87,-0.26,-0.1,19,2,2,0,0,2,0
2539233,"SS","Shawn Williams (CIN)",16,537,0.88,"IN",-1.23,-0.06,-0.54,-0.62,26,2,2,0,0,1,0
2555378,"CB","Tavon Young (BAL)",15,401,0.5,"HITCH",-1.23,-0.16,-0.41,-0.66,30,4,3,0,1,2,0
2558094,"ILB","Zach Cunningham (HOU)",14,440,0.76,"ANGLE",-1.23,-0.07,-0.18,-0.98,21,3,3,0,0,0,0
2532875,"CB","Janoris Jenkins (NYG)",16,602,0.44,"HITCH",-1.23,-0.92,0.16,-0.47,66,6,5,0,0,2,0
2540221,"ILB","Vince Williams (PIT)",14,427,0.73,"FLAT",-1.23,0.16,-0.41,-0.98,23,1,1,0,0,1,0
1037374,"CB","Sam Shields (LA)",14,249,0.38,"HITCH",-1.23,-0.74,1.16,-1.66,29,5,4,0,0,3,0
2560830,"CB","Isaiah Oliver (ATL)",11,170,0.33,"OUT",-1.24,-0.13,-0.32,-0.78,6,1,1,0,0,2,0
2555310,"MLB","Jaylon Smith (DAL)",16,562,0.82,"ANGLE",-1.24,-0.03,-0.18,-1.04,37,2,1,0,0,1,0
2560795,"CB","Avonte Maddox (PHI)",10,371,0.69,"SLANT",-1.25,0.42,-1.55,-0.12,11,1,1,0,0,1,0
2557931,"CB","Cordrea Tankersley (MIA)",1,13,0.54,"GO",-1.26,0.25,-1.52,0.01,1,1,1,0,0,1,0
2557972,"MLB","Marquel Lee (OAK)",16,171,0.84,"IN",-1.26,-0.11,-1.26,0.11,9,2,2,0,0,0,0
2552689,"CB","Ronald Darby (PHI)",9,373,0.4,"CORNER",-1.26,-0.73,0.16,-0.69,6,1,1,0,0,1,0
2558171,"CB","Corn Elder (CAR)",6,35,0.62,"HITCH",-1.26,-0.35,-1.12,0.2,6,1,1,0,0,1,0
2553817,"SS","Corey Moore (IND)",6,28,0.85,"CORNER",-1.26,-0.57,-0.7,0.01,3,1,1,0,0,1,0
2555394,"CB","Daryl Worley (OAK)",10,228,0.37,"HITCH",-1.27,-0.85,-0.16,-0.26,20,6,4,0,1,3,0
2552697,"FS","Jermaine Whitehead (CLE/GB)",8,146,0.67,"HITCH",-1.27,-0.34,0.05,-0.98,12,1,1,0,0,0,0
2555550,"SS","Justin Simmons (DEN)",15,572,0.8,"SLANT",-1.27,0.04,-1.77,0.45,29,2,2,0,0,2,0
496735,"CB","Kareem Jackson (HOU)",16,593,0.63,"SCREEN",-1.27,-0.22,0.55,-1.61,25,4,4,0,0,2,0
2556445,"CB","Brian Poole (ATL)",16,531,0.59,"IN",-1.27,0.07,-0.15,-1.19,31,2,1,0,1,0,0
2539943,"FS","D.J. Swearinger (WAS)",15,565,0.86,"POST",-1.27,-0.26,-1.07,0.06,50,1,1,0,0,1,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,0.75,"SLANT",-1.28,0.16,-0.21,-1.23,13,1,1,0,0,0,0
2495108,"CB","Prince Amukamara (CHI)",15,585,0.35,"POST",-1.28,0,-1.24,-0.04,18,1,1,0,0,0,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,0.78,"OUT",-1.29,0.38,-1.32,-0.35,20,2,1,0,1,0.5,0
2558060,"FS","Malik Hooker (IND)",14,516,0.99,"IN",-1.29,-0.45,-0.77,-0.07,16,1,1,0,0,0.5,0
2558168,"CB","Rasul Douglas (PHI)",12,362,0.46,"POST",-1.29,-0.83,-0.41,-0.05,10,1,1,0,0,2,0
2553719,"OLB","Josh Keyes (HOU)",1,16,0.92,"POST",-1.29,-0.62,-0.66,-0.02,4,1,1,0,0,0,0
2533057,"MLB","Dont'a Hightower (NE)",15,457,0.84,"FLAT",-1.3,-0.23,-0.51,-0.55,34,1,1,0,0,0,0
2556559,"CB","Mike Hilton (PIT)",15,413,0.51,"IN",-1.3,-1.11,-0.16,-0.03,21,1,1,0,0,1,0
2560952,"CB","Jaire Alexander (GB)",13,435,0.43,"IN",-1.31,-1.15,-0.16,0,14,1,1,0,0,0,0
2561318,"ILB","Tae Davis (NYG)",11,200,0.87,"CORNER",-1.31,-0.58,-0.89,0.17,7,1,1,0,0,1,0
2543811,"CB","Pierre Desir (IND)",15,528,0.34,"GO",-1.31,-0.62,-0.6,-0.09,27,1,1,0,0,1,0
2555169,"ILB","Reggie Ragland (KC)",15,234,0.91,"WHEEL",-1.31,-0.72,-0.59,0,2,1,1,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,0.61,"ANGLE",-1.31,0.12,-0.16,-1.27,10,1,1,0,0,1,0
2558005,"ILB","Jayon Brown (TEN)",16,506,0.84,"OUT",-1.32,-1.02,0.26,-0.56,36,1,1,0,0,1,0
2560908,"LB","Leighton Vander Esch (DAL)",16,455,0.77,"WHEEL",-1.32,-0.14,-1.06,-0.12,2,1,1,0,0,0,0
2552265,"CB","Steven Nelson (KC)",15,659,0.35,"GO",-1.33,-1.21,-0.66,0.54,22,2,2,0,0,0.5,0
496733,"CB","Joe Haden (PIT)",15,571,0.36,"CROSS",-1.33,-0.72,-0.61,0,12,1,1,0,0,0,0
2561131,"FS","George Odum (IND)",9,116,0.96,"POST",-1.33,-0.27,-1.08,0.02,10,3,3,0,0,3,0
2543741,"FS","Jimmie Ward (SF)",8,237,0.63,"CROSS",-1.33,0,0,-1.33,14,0,0,0,0,2,0
2556277,"SS","Marqui Christian (LA)",16,274,0.61,"GO",-1.34,-0.74,-0.69,0.1,16,1,1,0,0,0.5,0
2541958,"SS","Jahleel Addae (LAC)",15,565,0.98,"GO",-1.34,-0.23,-1.24,0.13,63,1,1,0,0,1,0
2532800,"OLB","Nigel Bradham (PHI)",15,591,0.81,"SCREEN",-1.34,0,-1.02,-0.32,15,3,3,0,0,0,0
2558005,"ILB","Jayon Brown (TEN)",16,506,0.84,"POST",-1.35,-0.58,-1.01,0.23,12,1,1,0,0,0,0
2535687,"SS","Michael Thomas (NYG)",16,317,0.72,"OUT",-1.35,0.34,0.06,-1.76,7,2,2,0,0,0.5,0
2560877,"LB","Roquan Smith (CHI)",16,567,0.73,"POST",-1.35,-0.04,-0.75,-0.56,24,1,1,0,0,0,0
2558176,"FS","Eddie Jackson (CHI)",14,577,0.95,"IN",-1.35,1.33,-2.75,0.07,38,4,2,0,2,0,0
2558159,"FS","Xavier Woods (DAL)",14,513,0.98,"IN",-1.35,-0.08,-1.27,0,25,2,2,0,0,2,0
2550164,"CB","T.J. Carrie (CLE)",16,562,0.42,"IN",-1.35,0,0,-1.35,20,0,0,0,0,0,0
2535613,"ILB","L.J. Fort (PIT)",11,198,0.83,"GO",-1.36,0.95,-2.42,0.11,6,1,1,0,0,1,0
2555386,"SS","Sean Davis (PIT)",15,589,0.98,"ANGLE",-1.36,-0.09,-1.27,0,11,1,1,0,0,0,0
2354,"ILB","Wesley Woodyard (TEN)",14,414,0.87,"CROSS",-1.36,0.18,-0.51,-1.03,51,5,4,0,0,2,0
2540152,"SS","Eric Reid (CAR)",13,424,0.9,"HITCH",-1.36,0.1,-1.46,-0.01,18,1,1,0,0,0,0
2552484,"CB","P.J. Williams (NO)",15,483,0.44,"ANGLE",-1.36,0.4,-1.08,-0.67,7,1,1,0,0,0,0
2532920,"CB","Josh Norman (WAS)",16,599,0.4,"IN",-1.37,-0.54,-0.67,-0.16,16,1,1,0,0,0.5,0
2558925,"LB","Austin Calitro (SEA)",7,129,0.84,"CROSS",-1.37,-0.58,-0.83,0.03,22,1,1,0,0,0,0
2553456,"CB","Akeem King (SEA)",8,91,0.46,"CORNER",-1.37,0.72,-2.04,-0.06,1,1,1,0,0,0,0
2533008,"ILB","Demario Davis (NO)",16,545,0.81,"FLAT",-1.38,-0.29,0.43,-1.52,69,2,2,0,0,3,0
2560808,"CB","Quenton Meeks (JAX)",2,28,0.32,"CROSS",-1.39,0.1,-1.5,0.01,1,1,1,0,0,1,0
2552315,"MLB","Jordan Hicks (PHI)",12,461,0.86,"FLAT",-1.39,0.13,0,-1.52,48,0,0,0,0,0.5,0
2552262,"SS","Quandre Diggs (DET)",16,541,0.85,"IN",-1.39,-0.26,-1.04,-0.08,20,1,1,0,0,2,0
2540164,"SS","Tony Jefferson (BAL)",14,531,0.84,"POST",-1.39,-0.76,-0.66,0.03,33,3,2,0,1,1.5,0
2556571,"CB","Jonathan Jones (NE)",16,353,0.52,"FLAT",-1.41,0.13,-0.15,-1.39,17,1,1,0,0,2,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"HITCH",-1.41,1.44,-1.41,-1.44,59,7,6,0,1,5,0
2557840,"CB","Chidobe Awuzie (DAL)",15,519,0.35,"GO",-1.42,-1.32,-0.34,0.24,37,3,2,0,1,2,0
2558183,"SS","John Johnson (LA)",16,564,0.86,"CROSS",-1.42,0.09,-4.49,2.98,27,4,2,0,1,2,0
2532861,"CB","Casey Hayward (LAC)",15,560,0.32,"IN",-1.42,-1.09,-0.34,0.01,20,1,1,0,0,0,0
2539338,"CB","B.W. Webb (NYG)",16,576,0.4,"OUT",-1.42,-1.32,-0.09,-0.02,23,4,3,0,0,1.5,0
2539943,"FS","D.J. Swearinger (WAS)",15,565,0.86,"CORNER",-1.43,-0.74,-0.84,0.15,17,1,1,0,0,1,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"IN",-1.43,0.22,-0.2,-1.46,14,1,1,0,0,0,0
2532877,"CB","Trumaine Johnson (NYJ)",10,379,0.43,"GO",-1.43,-0.7,-0.82,0.09,35,2,2,0,0,0,0
494287,"FS","Devin McCourty (NE)",16,625,0.84,"ANGLE",-1.43,0.31,-1.86,0.12,7,1,1,0,0,1,0
2555329,"OLB","Myles Jack (JAX)",16,553,0.8,"SCREEN",-1.44,0.07,-0.21,-1.3,24,1,1,0,0,0,0
2541200,"CB","Rashaan Melvin (OAK)",14,330,0.34,"POST",-1.44,-0.76,-0.58,-0.1,15,1,1,0,0,1.5,0
2540288,"CB","Darius Slay (DET)",15,499,0.4,"HITCH",-1.44,0.94,-4.69,2.31,45,8,6,1,1,2.5,0
2543470,"FS","Ha Ha Clinton-Dix (GB/WAS)",16,554,0.96,"HITCH",-1.44,0.95,-2.13,-0.27,40,2,2,0,0,1,0
2561149,"ILB","Matthew Adams (IND)",12,82,0.66,"WHEEL",-1.45,-1.05,-0.39,0,2,1,1,0,0,0,0
2555386,"SS","Sean Davis (PIT)",15,589,0.98,"IN",-1.45,-0.31,-1.16,0.02,20,3,1,0,1,1,0
2556445,"CB","Brian Poole (ATL)",16,531,0.59,"SLANT",-1.45,0.03,-0.04,-1.44,15,1,1,0,0,0,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"POST",-1.46,-0.7,-0.76,0,9,1,1,0,0,0,0
2532875,"CB","Janoris Jenkins (NYG)",16,602,0.44,"OUT",-1.46,-0.25,-1.41,0.19,17,3,3,0,0,3,0
2557887,"ILB","Haason Reddick (ARI)",16,444,0.73,"OUT",-1.47,-0.41,0.97,-2.03,20,2,2,0,0,1.5,0
2558801,"OLB","Jordan Evans (CIN)",14,246,0.71,"WHEEL",-1.47,-0.38,-1.17,0.08,2,1,1,0,0,0,0
2507644,"OLB","Ramon Humber (BUF/NE)",4,35,0.82,"FLAT",-1.47,0.11,-1.09,-0.49,6,1,1,0,0,0,0
2556119,"MLB","Elandon Roberts (NE)",16,216,0.78,"FLAT",-1.47,0.16,0.42,-2.05,23,2,2,0,0,1,0
2555339,"ILB","Kamalei Correa (TEN)",13,178,0.79,"SCREEN",-1.47,0.07,-0.22,-1.33,3,1,1,0,0,0,0
2543637,"CB","Terrance Mitchell (CLE)",8,265,0.49,"HITCH",-1.48,-0.53,0.46,-1.4,23,4,4,0,0,4,0
2540197,"CB","Nickell Robey-Coleman (LA)",16,378,0.52,"SLANT",-1.49,-0.73,-0.84,0.07,14,1,1,0,0,0,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,0.75,"HITCH",-1.49,0.48,-1.31,-0.66,53,3,3,0,0,0.5,0
71251,"SS","Patrick Chung (NE)",15,561,0.54,"OUT",-1.49,-1.14,0.35,-0.7,28,2,2,0,0,1,0
2560966,"LB","Jerome Baker (MIA)",16,373,0.76,"ANGLE",-1.49,-0.01,-0.17,-1.31,26,4,3,0,0,0.5,0
2540143,"LB","Alec Ogletree (NYG)",13,473,0.82,"CROSS",-1.5,0.59,-0.83,-1.26,49,3,3,0,0,1,0
2550659,"CB","Tyler Patmon (JAX)",7,139,0.45,"CORNER",-1.5,-0.67,-0.92,0.09,3,2,2,0,0,1,0
2552447,"OLB","Shaq Thompson (CAR)",14,332,0.74,"HITCH",-1.5,0.8,-0.43,-1.87,28,3,3,0,0,3.5,0
2532920,"CB","Josh Norman (WAS)",16,599,0.4,"GO",-1.5,0.21,-1.27,-0.45,42,1,1,0,0,0,0
2532966,"MLB","Bobby Wagner (SEA)",14,525,0.81,"CROSS",-1.5,-0.61,0.51,-1.41,87,4,2,0,1,2,0
2556278,"FS","Will Parks (DEN)",15,327,0.72,"HITCH",-1.5,-0.48,-0.87,-0.15,18,2,2,0,0,1,0
496739,"SS","Reshad Jones (MIA)",14,417,0.91,"IN",-1.51,1.77,-3.42,0.14,23,1,1,0,0,1,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,0.74,"ANGLE",-1.51,-0.55,-0.84,-0.12,10,1,1,0,0,0,0
2555173,"FS","Eric Murray (KC)",14,404,0.9,"HITCH",-1.51,0.29,-1.8,0,24,2,2,0,0,2,0
2532875,"CB","Janoris Jenkins (NYG)",16,602,0.44,"IN",-1.51,-0.47,-1.23,0.19,22,2,1,0,0,1,0
2543464,"ILB","C.J. Mosley (BAL)",15,548,0.86,"ANGLE",-1.51,0.24,-1.65,-0.1,23,3,3,0,0,2,0
2560819,"CB","Nick Nelson (OAK)",10,164,0.45,"HITCH",-1.52,-0.08,-1.44,0,18,1,1,0,0,0,0
2559012,"OLB","Eric Wilson (MIN)",12,167,0.74,"CROSS",-1.52,1.61,-1.28,-1.85,18,2,2,0,0,0,0
2559152,"ILB","Dylan Cole (HOU)",8,82,0.69,"OUT",-1.52,0.04,-1.58,0.02,4,1,1,0,0,1,0
2558971,"CB","Greg Mabin (SF)",8,74,0.43,"CROSS",-1.52,-0.17,-1.09,-0.26,8,2,2,0,0,1,0
2555540,"SS","Derrick Kindred (CLE)",16,258,0.74,"SLANT",-1.53,0.34,-2.23,0.37,8,2,2,0,0,1,0
2552392,"SS","Jordan Richards (ATL)",15,254,0.75,"OUT",-1.53,-0.67,-0.77,-0.09,18,2,2,0,0,1,0
2543459,"OLB","Anthony Barr (MIN)",12,378,0.78,"WHEEL",-1.53,-0.23,-1.3,0,3,1,1,0,0,0,0
494259,"SS","Barry Church (JAX)",11,355,0.88,"SLANT",-1.53,0,0,-1.53,13,0,0,0,0,0,0
2506861,"CB","Brent Grimes (TB)",13,427,0.42,"CROSS",-1.53,-1.26,-0.18,-0.09,20,1,1,0,0,1,0
2560759,"DB","Natrell Jamerson (GB/HOU)",4,54,0.56,"CROSS",-1.54,0,0,-1.54,4,0,0,0,0,1,0
494261,"SS","Kurt Coleman (NO)",16,194,0.84,"FLAT",-1.54,1.13,-1,-1.67,12,3,3,0,0,2,0
2552592,"MLB","Kwon Alexander (TB)",6,233,0.8,"OUT",-1.54,-0.41,0.36,-1.49,16,1,1,0,0,0,0
2560754,"DB","J.C. Jackson (NE)",13,266,0.35,"OUT",-1.54,-0.74,-0.65,-0.15,10,2,2,0,0,2,0
2532946,"CB","Coty Sensabaugh (PIT)",15,458,0.36,"POST",-1.54,-1.1,-0.48,0.04,8,1,1,0,0,1,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"POST",-1.55,-1.23,-0.37,0.05,16,1,1,0,0,1,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,0.33,"IN",-1.55,-1.02,-0.79,0.26,19,1,1,0,0,0,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"CROSS",-1.55,0.49,-1.93,-0.11,23,1,1,0,0,0,0
2543470,"FS","Ha Ha Clinton-Dix (GB/WAS)",16,554,0.96,"IN",-1.56,0,-2.49,0.93,31,4,4,0,0,2.5,0
2558070,"LB","Raekwon McMillan (MIA)",16,360,0.86,"CROSS",-1.56,-0.78,-0.76,-0.02,53,1,1,0,0,1,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,0.75,"HITCH",-1.56,-0.61,4.06,-5.01,32,5,4,0,0,3,0
89756,"CB","Jason McCourty (NE)",16,534,0.41,"OUT",-1.57,-0.37,-0.74,-0.45,22,2,2,0,0,1,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,0.33,"CROSS",-1.57,-0.02,-0.49,-1.05,20,1,1,0,0,1,0
2558136,"CB","Fabian Moreau (WAS)",16,528,0.48,"FLAT",-1.57,-0.71,-0.47,-0.39,34,3,3,0,0,2,0
2560970,"S","Jessie Bates (CIN)",16,630,0.96,"IN",-1.57,-2.04,0.28,0.18,24,3,2,0,1,2.5,0
2555536,"SS","Kavon Frazier (DAL)",6,101,0.88,"CROSS",-1.57,-0.18,-0.72,-0.67,6,1,1,0,0,0,0
2552454,"SS","Landon Collins (NYG)",12,436,0.79,"POST",-1.58,-0.81,-0.72,-0.05,24,2,2,0,0,1.5,0
2540140,"OLB","Barkevious Mingo (SEA)",15,252,0.8,"ANGLE",-1.59,0,0,-1.59,10,0,0,0,0,1,0
2561318,"ILB","Tae Davis (NYG)",11,200,0.87,"SLANT",-1.59,0.2,-2.62,0.82,7,2,2,0,0,1,0
2508007,"CB","Marcus Sherels (MIN)",2,16,0.31,"HITCH",-1.6,-0.33,0.04,-1.32,1,1,1,0,0,0,0
2558851,"ILB","Anthony Walker (IND)",15,353,0.76,"CROSS",-1.61,-1.04,-0.56,0,28,1,1,0,0,0,0
2506861,"CB","Brent Grimes (TB)",13,427,0.42,"IN",-1.61,0.65,-2.27,0.01,18,1,1,0,0,1,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,0.73,"HITCH",-1.61,0.37,-1.06,-0.91,95,8,8,0,0,3.5,0
2539293,"ILB","Gerald Hodges (ARI)",9,171,0.77,"SCREEN",-1.62,0,0,-1.62,7,0,0,0,0,1,0
2560917,"LB","Fred Warner (SF)",15,549,0.82,"HITCH",-1.63,0,-0.08,-1.55,73,5,4,0,1,3,0
2539240,"SS","Micah Hyde (BUF)",15,479,0.91,"CROSS",-1.63,-0.34,-2.35,1.06,30,2,2,0,0,1,0
2560789,"LB","Darius Leonard (IND)",15,535,0.78,"SLANT",-1.63,0.02,-0.93,-0.73,21,1,1,0,0,0,0
2552313,"MLB","Hayes Pullard (LAC)",6,40,0.86,"HITCH",-1.64,0.08,-1.87,0.15,5,1,1,0,0,1,0
2556934,"CB","Javien Elliott (TB)",11,222,0.59,"HITCH",-1.65,-0.15,-0.03,-1.46,31,2,2,0,0,3,0
2557996,"CB","Kevin King (GB)",6,170,0.48,"POST",-1.65,-0.66,-0.99,0,5,1,1,0,0,0,0
2558849,"CB","Cameron Sutton (PIT)",10,175,0.39,"GO",-1.65,-0.68,-3.96,2.99,8,1,1,0,0,0,0
2555166,"MLB","Joe Schobert (CLE)",13,527,0.8,"ANGLE",-1.67,0.38,-0.76,-1.29,24,2,1,0,0,0,0
2539311,"OLB","Jamie Collins (CLE)",16,599,0.79,"ANGLE",-1.67,-0.16,-0.62,-0.89,33,4,4,0,0,2,0
2557995,"FS","Marcus Maye (NYJ)",6,205,0.96,"CROSS",-1.67,-1.2,-0.51,0.03,12,1,1,0,0,1,0
1302,"CB","Aqib Talib (LA)",8,217,0.55,"OUT",-1.67,0.59,0.68,-2.95,18,6,4,0,1,2.5,0
2552389,"CB","Damarious Randall (CLE)",15,629,0.9,"CROSS",-1.68,-0.7,-0.84,-0.14,16,2,2,0,0,2,0
2530794,"FS","Ron Parker (KC)",14,590,0.9,"CROSS",-1.68,-1.27,-0.04,-0.37,49,4,4,0,0,3,0
2555161,"ILB","Blake Martinez (GB)",16,580,0.88,"CROSS",-1.69,0.04,-0.24,-1.49,55,2,2,0,0,0.5,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,0.73,"WHEEL",-1.69,-1.69,0,0,4,0,0,0,0,0,0
2507917,"CB","Tramaine Brock (DEN)",11,259,0.43,"GO",-1.69,-1.69,0,0,19,0,0,0,0,0,0
2560775,"DB","Rashaan Gaulden (CAR)",11,80,0.92,"FLAT",-1.7,0,0,-1.7,1,0,0,0,0,0,0
2539653,"CB","Robert Alford (ATL)",15,554,0.31,"HITCH",-1.7,0.12,-1.84,0.02,43,5,4,0,1,2,0
2543597,"ILB","Avery Williamson (NYJ)",16,627,0.84,"OUT",-1.7,-0.78,-0.01,-0.92,33,2,2,0,0,1.5,0
494287,"FS","Devin McCourty (NE)",16,625,0.84,"CORNER",-1.7,-1.09,-0.61,0,13,1,1,0,0,1,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,0.77,"SCREEN",-1.71,0.83,-0.59,-1.95,22,4,4,0,0,1,0
2307,"CB","Orlando Scandrick (KC)",13,508,0.39,"GO",-1.71,-0.9,-0.81,0,35,1,1,0,0,0,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,0.78,"GO",-1.71,-0.75,-0.88,-0.07,16,1,1,0,0,0,0
2558159,"FS","Xavier Woods (DAL)",14,513,0.98,"ANGLE",-1.71,-1.17,0.85,-1.4,11,1,1,0,0,1,0
2557961,"CB","Quincy Wilson (IND)",13,282,0.44,"GO",-1.72,0.74,-2.46,0,19,1,1,0,0,0,0
2552315,"MLB","Jordan Hicks (PHI)",12,461,0.86,"SLANT",-1.72,0.02,0,-1.74,15,0,0,0,0,0,0
2543592,"MLB","Anthony Hitchens (KC)",14,495,0.86,"FLAT",-1.72,-0.58,-0.93,-0.21,48,2,2,0,0,2,0
2556148,"OLB","Jatavis Brown (LAC)",14,380,0.8,"IN",-1.72,-0.37,-1.24,-0.11,18,2,2,0,0,2,0
2532920,"CB","Josh Norman (WAS)",16,599,0.4,"HITCH",-1.73,-0.16,-1.24,-0.32,65,5,5,0,0,2.5,0
2558157,"CB","Ahkello Witherspoon (SF)",12,360,0.35,"CORNER",-1.73,0.01,0.64,-2.38,8,1,1,0,0,0,0
2543470,"FS","Ha Ha Clinton-Dix (GB/WAS)",16,554,0.96,"OUT",-1.74,0.02,-0.63,-1.13,18,2,2,0,0,2,0
2553353,"CB","Darryl Roberts (NYJ)",14,432,0.67,"POST",-1.75,-0.2,-1.01,-0.54,17,2,1,0,0,1,0
2552488,"CB","Marcus Peters (LA)",16,525,0.53,"HITCH",-1.75,-0.46,-0.67,-0.62,56,4,4,0,0,5,0
2540143,"LB","Alec Ogletree (NYG)",13,473,0.82,"IN",-1.75,-0.62,-1.73,0.59,23,2,2,0,0,1.5,0
2555349,"CB","Kendall Fuller (KC)",14,622,0.48,"FLAT",-1.76,0.19,-1.23,-0.71,52,5,5,0,0,3,0
2560712,"S","Terrell Edmunds (PIT)",16,590,0.88,"FLAT",-1.76,0.88,1.3,-3.94,29,3,2,0,1,0.5,0
2505708,"FS","Mike Adams (CAR)",16,553,0.84,"CROSS",-1.76,-1.55,-1.07,0.86,26,2,2,0,0,2,0
2560850,"DB","D.J. Reed (SF)",11,198,0.76,"SCREEN",-1.76,0,0,-1.76,2,0,0,0,0,0,0
2552568,"CB","Byron Jones (DAL)",16,594,0.29,"CORNER",-1.76,-1.15,-0.1,-0.51,9,1,1,0,0,1,0
2539243,"SS","Bradley McDougald (SEA)",15,503,0.79,"SCREEN",-1.76,0.04,-0.15,-1.65,14,3,3,0,0,2,0
496739,"SS","Reshad Jones (MIA)",14,417,0.91,"GO",-1.77,-0.42,-1.65,0.31,36,3,3,0,0,2,0
2556559,"CB","Mike Hilton (PIT)",15,413,0.51,"OUT",-1.77,-1.45,-0.45,0.13,21,2,2,0,0,2,0
2555310,"MLB","Jaylon Smith (DAL)",16,562,0.82,"FLAT",-1.77,-0.45,0.87,-2.19,40,2,2,0,0,1,0
2543711,"OLB","Telvin Smith (JAX)",16,551,0.83,"FLAT",-1.8,-0.89,-0.83,-0.07,73,1,1,0,0,0,0
2550659,"CB","Tyler Patmon (JAX)",7,139,0.45,"OUT",-1.8,-1.05,-2.9,2.15,4,1,1,0,0,0,0
2560916,"CB","Denzel Ward (CLE)",13,500,0.44,"HITCH",-1.82,-0.38,0.5,-1.94,50,9,6,0,1,4,0
2560952,"CB","Jaire Alexander (GB)",13,435,0.43,"SLANT",-1.83,-0.09,-1.35,-0.39,14,2,2,0,0,2,0
2553796,"CB","Quinton Dunbar (WAS)",7,227,0.37,"HITCH",-1.83,0.06,-0.32,-1.56,20,5,4,0,1,1.5,0
2555162,"MLB","Deion Jones (ATL)",6,224,0.79,"ANGLE",-1.83,0.66,-1.97,-0.52,22,4,4,0,0,3,0
2543872,"CB","Nevin Lawson (DET)",15,488,0.39,"OUT",-1.84,-0.53,-0.99,-0.31,25,4,4,0,0,1,0
2555329,"OLB","Myles Jack (JAX)",16,553,0.8,"HITCH",-1.84,1.66,-1.77,-1.72,54,3,3,0,0,2,0
2560714,"LB","Duke Ejiofor (HOU)",12,125,0.7,"ANGLE",-1.84,-0.16,-1.42,-0.26,1,1,1,0,0,0.5,0
2539653,"CB","Robert Alford (ATL)",15,554,0.31,"POST",-1.86,1.12,-2.98,0,7,1,1,0,0,0,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,0.77,"HITCH",-1.86,-0.12,-1.79,0.04,60,4,4,0,0,1.5,0
2543597,"ILB","Avery Williamson (NYJ)",16,627,0.84,"GO",-1.88,-0.73,-1.16,0,11,1,1,0,0,0,0
2557995,"FS","Marcus Maye (NYJ)",6,205,0.96,"GO",-1.89,-0.73,-0.53,-0.62,14,1,1,0,0,0,0
2560952,"CB","Jaire Alexander (GB)",13,435,0.43,"OUT",-1.89,-1.03,-0.22,-0.64,24,2,1,0,1,0,0
2534830,"SS","Tavon Wilson (DET)",14,176,0.63,"HITCH",-1.9,-1.39,-0.43,-0.08,13,3,3,0,0,3,0
2543592,"MLB","Anthony Hitchens (KC)",14,495,0.86,"GO",-1.9,-1.17,-0.73,0,10,1,1,0,0,0,0
2557967,"OLB","Duke Riley (ATL)",14,233,0.83,"ANGLE",-1.9,-0.08,-1.19,-0.63,22,3,3,0,0,2,0
2541792,"OLB","Ray-Ray Armstrong (CLE/NYG)",7,124,0.86,"ANGLE",-1.91,-0.73,-0.92,-0.25,7,2,2,0,0,0,0
2555528,"OLB","Nick Vigil (CIN)",11,406,0.71,"ANGLE",-1.91,-0.3,-0.32,-1.28,27,5,4,0,0,4,0
2560930,"DB","Jordan Whitehead (TB)",15,388,0.88,"FLAT",-1.91,-0.09,-0.5,-1.32,6,1,1,0,0,0,0
2553657,"OLB","Neville Hewitt (NYJ)",8,150,0.68,"ANGLE",-1.92,0.21,-1.48,-0.64,5,1,1,0,0,0.5,0
2552389,"CB","Damarious Randall (CLE)",15,629,0.9,"HITCH",-1.93,-1.03,-1.06,0.16,31,3,3,0,0,3,0
2558159,"FS","Xavier Woods (DAL)",14,513,0.98,"FLAT",-1.93,0.03,-0.12,-1.85,23,1,1,0,0,0,0
