"nflId_def","Pos","Player","G","Pass Snaps","route","%Man","EPS","Man EPS","Zone EPS","Covers","Accurate TAR","C","INT","PB","T","FF"
2556934,"CB","Javien Elliott (TB)",11,222,"SLANT",0.41,-0.97,-0.97,0,13,2,2,0,0,1,0
2539338,"CB","B.W. Webb (NYG)",16,576,"POST",0.6,-0.97,-0.97,0,23,3,1,0,1,0,0
2530510,"CB","Chris Harris (DEN)",11,397,"HITCH",0.62,-0.97,-0.45,-0.52,56,2,2,0,0,3,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,"SLANT",0.25,-0.97,0.3,-1.28,16,2,2,0,0,1,0
2558005,"ILB","Jayon Brown (TEN)",16,506,"undefined",0.16,-0.97,0,-0.97,1,1,1,0,0,0,0
2558163,"OLB","Alex Anzalone (NO)",16,334,"ANGLE",0.26,-0.98,-0.11,-0.87,15,1,1,0,0,0.5,0
2558189,"DB","Obi Melifonwu (NE)",2,15,"OUT",0.73,-0.98,-0.98,0,2,1,1,0,0,1,0
2532804,"ILB","Zach Brown (WAS)",16,386,"WHEEL",0.16,-0.98,-0.12,-0.86,6,1,1,0,0,1,0
2555568,"SS","Erik Harris (OAK)",15,220,"SLANT",0.13,-0.98,-0.16,-0.82,11,3,2,0,1,1,0
2560795,"CB","Avonte Maddox (PHI)",10,371,"POST",0.31,-0.98,-0.98,0,10,2,2,0,0,2,0
2543711,"OLB","Telvin Smith (JAX)",16,551,"ANGLE",0.17,-0.98,0,-0.98,30,6,6,0,0,0,0
2553657,"OLB","Neville Hewitt (NYJ)",8,150,"CROSS",0.32,-0.99,-0.99,0,5,3,3,0,0,0,0
2552568,"CB","Byron Jones (DAL)",16,594,"IN",0.71,-0.99,-0.99,0,45,5,4,0,0,2,0
2555568,"SS","Erik Harris (OAK)",15,220,"POST",0.13,-0.99,-0.53,-0.46,31,0,0,0,0,1,0
2556817,"CB","Tony McRae (CIN)",5,61,"SLANT",0.72,-0.99,-0.99,0,3,1,1,0,0,0,0
2555505,"OLB","Matt Judon (BAL)",16,434,"IN",0.24,-0.99,-0.99,0,3,1,1,0,0,0,0
2560760,"SS","Derwin James (LAC)",15,568,"ANGLE",0.28,-1,-0.54,-0.46,20,6,6,0,0,3.5,0
2539320,"SS","Kenny Vaccaro (TEN)",13,417,"GO",0.1,-1,-1,0,3,0,0,0,0,0,0
2543470,"FS","Ha Ha Clinton-Dix (GB/WAS)",16,554,"FLAT",0.04,-1,0.15,-1.15,24,2,2,0,0,3,0
80431,"OLB","Clay Matthews (GB)",16,424,"POST",0.26,-1,-1,0,1,1,1,0,0,0,0
2552259,"CB","Josh Shaw (KC/TB)",7,53,"GO",0.24,-1,-1,0,1,1,1,0,0,1,0
2539309,"SS","T.J. McDonald (MIA)",14,500,"HITCH",0.14,-1,-0.28,-0.73,38,4,4,0,0,2.5,0
2550930,"ILB","Todd Davis (DEN)",15,426,"CORNER",0.18,-1,-1,0,4,0,0,0,0,0,0
2560819,"CB","Nick Nelson (OAK)",10,164,"CROSS",0.55,-1.01,-0.39,-0.62,18,1,1,0,0,0,0
2560850,"DB","D.J. Reed (SF)",11,198,"CROSS",0.24,-1.01,-1.01,0,5,2,2,0,0,0,0
2561006,"FS","Marcell Harris (SF)",7,172,"OUT",0.18,-1.01,-1.01,0,4,1,1,0,0,0,0
2539290,"FS","Jordan Poyer (BUF)",16,546,"CORNER",0.09,-1.01,0,-1.01,15,1,1,0,0,1,0
2539334,"CB","Desmond Trufant (ATL)",16,627,"CORNER",0.61,-1.01,-1.01,0,11,1,0,0,1,0,0
2555310,"MLB","Jaylon Smith (DAL)",16,562,"FLAT",0.18,-1.01,0.76,-1.77,46,2,2,0,0,1,0
2555522,"ILB","B.J. Goodson (NYG)",15,232,"IN",0.19,-1.01,-0.25,-0.76,15,1,1,0,0,0,0
2557972,"MLB","Marquel Lee (OAK)",16,171,"SLANT",0.16,-1.01,-1.01,0,2,1,1,0,0,0,0
2560795,"CB","Avonte Maddox (PHI)",10,371,"IN",0.31,-1.01,-1.01,0,12,2,2,0,0,1,0
2560964,"LB","Genard Avery (CLE)",16,462,"ANGLE",0.29,-1.01,-1.01,0,2,1,1,0,0,1,0
2556817,"CB","Tony McRae (CIN)",5,61,"CROSS",0.72,-1.01,-1.01,0,5,0,0,0,0,0,0
2539935,"OLB","Kiko Alonso (MIA)",15,525,"GO",0.19,-1.02,-1.02,0,10,0,0,0,0,0,0
2543711,"OLB","Telvin Smith (JAX)",16,551,"CORNER",0.17,-1.02,-1.02,0,2,1,1,0,0,0,0
2495504,"CB","Patrick Peterson (ARI)",16,569,"POST",0.53,-1.02,-1.02,0,19,0,0,0,0,0,0
2561527,"CB","Mike Ford (DET)",7,212,"POST",0.61,-1.02,-1.02,0,13,0,0,0,0,0,0
2560928,"LB","Kyzir White (LAC)",2,42,"IN",0.26,-1.02,0,-1.02,2,1,1,0,0,0,0
2555161,"ILB","Blake Martinez (GB)",16,580,"FLAT",0.12,-1.02,1.43,-2.45,64,8,8,0,0,7,0
2560754,"DB","J.C. Jackson (NE)",13,266,"CROSS",0.65,-1.02,-0.66,-0.36,18,1,1,0,0,2,0
2543814,"MLB","Preston Brown (CIN)",7,191,"CROSS",0.19,-1.02,-0.9,-0.13,28,3,3,0,0,2,0
2552447,"OLB","Shaq Thompson (CAR)",14,332,"OUT",0.26,-1.03,-0.98,-0.05,27,5,5,0,0,6,0
2552262,"SS","Quandre Diggs (DET)",16,541,"SLANT",0.15,-1.03,-0.22,-0.81,21,3,2,0,0,1,0
2555277,"CB","Eli Apple (NO/NYG)",15,552,"POST",0.6,-1.03,-4.19,3.16,38,7,5,0,1,4,0
2556445,"CB","Brian Poole (ATL)",16,531,"CORNER",0.41,-1.03,-1.03,0,12,2,1,0,0,0,0
2552315,"MLB","Jordan Hicks (PHI)",12,461,"IN",0.14,-1.04,-1.04,0,3,0,0,0,0,0,0
2550654,"CB","K'Waun Williams (SF)",13,351,"HITCH",0.48,-1.04,-1.02,-0.02,60,3,3,0,0,4,0
2507644,"OLB","Ramon Humber (BUF/NE)",4,35,"FLAT",0.18,-1.04,0.43,-1.47,9,1,1,0,0,0,0
2560753,"CB","Donte Jackson (CAR)",15,524,"CORNER",0.55,-1.04,-1.04,0,7,0,0,0,0,0,0
2552391,"FS","Jaquiski Tartt (SF)",7,212,"CORNER",0.17,-1.04,-1.04,0,4,0,0,0,0,0,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,"SCREEN",0.2,-1.04,0,-1.04,17,1,1,0,0,0,0
2555177,"CB","Mackensie Alexander (MIN)",15,333,"FLAT",0.54,-1.05,-0.54,-0.51,42,2,2,0,0,3,0
2560850,"DB","D.J. Reed (SF)",11,198,"OUT",0.24,-1.05,-1.05,0,3,1,1,0,0,0,0
2560755,"CB","Josh Jackson (GB)",16,434,"CORNER",0.6,-1.05,-1.05,0,8,1,1,0,0,0,0
2532948,"FS","Harrison Smith (MIN)",15,495,"CORNER",0.12,-1.06,-1.06,0,2,2,2,0,0,0,0
2558184,"SS","Damontae Kazee (ATL)",16,572,"OUT",0.03,-1.06,-1.06,0,2,1,1,0,0,0,0
2543680,"FS","Antone Exum (SF)",12,320,"OUT",0.12,-1.06,-0.17,-0.89,23,4,3,0,1,3,0
2540155,"CB","Xavier Rhodes (MIN)",13,381,"SCREEN",0.7,-1.06,0,-1.06,9,4,4,0,0,3.5,0
2561527,"CB","Mike Ford (DET)",7,212,"CORNER",0.61,-1.07,-1.07,0,9,1,1,0,0,1,0
2535609,"CB","DeShawn Shead (DET)",12,176,"CROSS",0.67,-1.07,-0.68,-0.39,15,2,2,0,0,0.5,0
2557840,"CB","Chidobe Awuzie (DAL)",15,519,"SLANT",0.65,-1.07,-1.07,0,23,10,6,0,2,2,0
2532946,"CB","Coty Sensabaugh (PIT)",15,458,"CROSS",0.64,-1.07,-2.5,1.43,23,2,1,0,0,3.5,0
2530794,"FS","Ron Parker (KC)",14,590,"IN",0.1,-1.07,0.02,-1.09,29,3,2,0,1,2,0
2507843,"OLB","Vincent Rey (CIN)",8,74,"SCREEN",0.32,-1.07,0,-1.07,2,0,0,0,0,0,0
2556277,"SS","Marqui Christian (LA)",16,274,"IN",0.39,-1.07,-0.52,-0.55,20,3,3,0,0,2.5,0
2539293,"ILB","Gerald Hodges (ARI)",9,171,"HITCH",0.23,-1.08,-0.62,-0.46,23,6,6,0,0,4,0
2557867,"CB","Tre'Davious White (BUF)",16,526,"IN",0.63,-1.08,-1.08,0,32,2,2,0,0,1,0
2539937,"SS","Shamarko Thomas (DEN)",2,15,"SLANT",0,-1.08,0,-1.08,1,1,1,0,0,0,0
2543571,"CB","Bashaud Breeland (GB)",7,184,"GO",0.55,-1.08,-1.08,0,21,2,1,0,1,0.5,0
2558182,"SS","Rayshawn Jenkins (LAC)",8,73,"SLANT",0.23,-1.09,-1.09,0,2,1,1,0,0,1,0
2555162,"MLB","Deion Jones (ATL)",6,224,"ANGLE",0.21,-1.09,0.74,-1.83,23,4,4,0,0,3,0
2539320,"SS","Kenny Vaccaro (TEN)",13,417,"POST",0.1,-1.09,1.63,-2.72,14,2,1,1,0,0,0
2557920,"CB","Jourdan Lewis (DAL)",13,136,"HITCH",0.39,-1.09,-1.09,0,6,2,2,0,0,0,0
2557961,"CB","Quincy Wilson (IND)",13,282,"CORNER",0.56,-1.09,-1.09,0,6,0,0,0,0,0,0
2505708,"FS","Mike Adams (CAR)",16,553,"POST",0.16,-1.09,-2.32,1.22,36,3,2,0,1,1,0
2560766,"CB","Taron Johnson (BUF)",11,262,"HITCH",0.5,-1.09,-0.92,-0.17,41,2,2,0,0,1,0
2550257,"SS","Daniel Sorensen (KC)",7,202,"OUT",0.2,-1.1,-1.39,0.29,9,3,2,0,1,2,0
2539240,"SS","Micah Hyde (BUF)",15,479,"HITCH",0.09,-1.1,-1.1,0,2,1,1,0,0,0,0
2555288,"ILB","Nick Kwiatkoski (CHI)",9,75,"HITCH",0.25,-1.1,0,-1.1,5,2,2,0,0,1,0
2556567,"S","Isaiah Johnson (TB)",12,220,"HITCH",0.1,-1.1,0.06,-1.16,13,3,3,0,0,2,0
2539309,"SS","T.J. McDonald (MIA)",14,500,"CROSS",0.14,-1.1,-1.19,0.09,38,3,3,0,0,3,0
2561157,"DB","Keion Crossen (NE)",6,33,"CORNER",0.71,-1.11,-1.11,0,4,1,1,0,0,1,0
2555161,"ILB","Blake Martinez (GB)",16,580,"HITCH",0.12,-1.11,-0.14,-0.97,76,9,8,0,0,4.5,0
2559054,"ILB","Nicholas Morrow (OAK)",14,237,"SCREEN",0.22,-1.11,-0.07,-1.04,10,2,2,0,0,0,0
2543563,"ILB","Kevin Pierre-Louis (NYJ)",5,31,"CROSS",0.59,-1.11,-0.52,-0.6,2,2,2,0,0,1,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,"ANGLE",0.23,-1.12,-0.97,-0.14,28,2,2,0,0,1.5,0
2539233,"SS","Shawn Williams (CIN)",16,537,"OUT",0.12,-1.12,-1.12,0,6,1,1,0,0,0,0
2495775,"FS","Eric Weddle (BAL)",16,630,"SLANT",0.05,-1.12,-0.73,-0.38,21,3,3,0,0,1,0
2540221,"ILB","Vince Williams (PIT)",14,427,"ANGLE",0.27,-1.12,-0.29,-0.83,18,3,3,0,0,1.5,0
2560908,"LB","Leighton Vander Esch (DAL)",16,455,"OUT",0.23,-1.12,-0.54,-0.58,41,7,7,0,0,8,0
2533056,"MLB","Luke Kuechly (CAR)",16,546,"IN",0.16,-1.12,-1.04,-0.08,31,1,1,0,0,1,0
2495872,"CB","Johnathan Joseph (HOU)",14,485,"POST",0.52,-1.12,0.08,-1.2,40,2,1,0,1,0,0
2552255,"CB","Eric Rowe (NE)",4,86,"OUT",0.63,-1.13,-1.13,0,2,1,1,0,0,1,0
2552262,"SS","Quandre Diggs (DET)",16,541,"GO",0.15,-1.13,-2.47,1.34,50,3,2,0,1,1,0
2550164,"CB","T.J. Carrie (CLE)",16,562,"undefined",0.58,-1.13,0,-1.13,1,1,1,0,0,1,0
2540143,"LB","Alec Ogletree (NYG)",13,473,"ANGLE",0.18,-1.13,-0.13,-1,28,4,4,0,0,2,0
2553536,"CB","Troy Hill (LA)",12,235,"OUT",0.52,-1.13,-1.26,0.13,21,3,3,0,0,1,0
2553536,"CB","Troy Hill (LA)",12,235,"HITCH",0.52,-1.14,-0.67,-0.47,38,4,4,0,0,2,0
2561417,"CB","Charvarius Ward (KC)",4,73,"SLANT",0.72,-1.14,-0.57,-0.56,5,2,2,0,0,2,0
2555383,"CB","Jalen Mills (PHI)",8,310,"CROSS",0.53,-1.14,-1.14,0,6,0,0,0,0,0,0
2540170,"CB","David Amerson (ARI)",6,150,"IN",0.53,-1.14,-1.14,0,6,1,1,0,0,1,0
2532948,"FS","Harrison Smith (MIN)",15,495,"HITCH",0.12,-1.15,-0.24,-0.91,32,1,1,0,0,0.5,0
2555349,"CB","Kendall Fuller (KC)",14,622,"GO",0.52,-1.15,0.87,-2.02,84,4,2,0,0,2,0
2558847,"FS","Marcus Williams (NO)",16,597,"CROSS",0.02,-1.15,0,-1.15,30,1,1,0,0,1,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,"SLANT",0.23,-1.15,-0.98,-0.18,26,1,0,0,1,0,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,"SLANT",0.25,-1.15,-1.15,0,5,1,1,0,0,1,0
2560830,"CB","Isaiah Oliver (ATL)",11,170,"SLANT",0.67,-1.15,-1.15,0,7,0,0,0,0,0,0
2555175,"CB","James Bradberry (CAR)",16,578,"HITCH",0.58,-1.15,0.26,-1.41,86,10,9,0,1,7,0
2533008,"ILB","Demario Davis (NO)",16,545,"IN",0.19,-1.15,-1.15,0,2,1,1,0,0,0,0
2555173,"FS","Eric Murray (KC)",14,404,"HITCH",0.1,-1.16,0.36,-1.51,28,2,2,0,0,2,0
2550365,"S","Kenny Ladler (NYG)",2,18,"SLANT",0.18,-1.16,-1.16,0,1,1,1,0,0,0,0
2558119,"SS","Josh Jones (GB)",11,295,"OUT",0.21,-1.16,0.06,-1.22,21,2,2,0,0,2,0
2561132,"LB","Foye Oluokun (ATL)",16,273,"ANGLE",0.27,-1.16,0,-1.16,20,4,4,0,0,3,0
2557887,"ILB","Haason Reddick (ARI)",16,444,"ANGLE",0.27,-1.16,-0.98,-0.17,24,2,2,0,0,1,0
2539338,"CB","B.W. Webb (NYG)",16,576,"OUT",0.6,-1.16,0.27,-1.42,50,7,5,0,1,3.5,0
2530491,"ILB","Josh Bynes (ARI)",11,370,"ANGLE",0.2,-1.16,0,-1.16,19,1,1,0,0,2.5,0
2556480,"SS","Kentrell Brice (GB)",14,361,"CROSS",0.12,-1.17,-1.17,0,5,3,2,0,1,2,0
2560789,"LB","Darius Leonard (IND)",15,535,"CORNER",0.22,-1.17,-1.17,0,6,0,0,0,0,0,0
2543830,"FS","Tre Boston (ARI)",14,502,"SLANT",0.07,-1.17,-1.61,0.44,28,5,4,0,0,2,0
2552592,"MLB","Kwon Alexander (TB)",6,233,"GO",0.2,-1.17,-1.17,0,7,0,0,0,0,0,0
2552266,"OLB","Anthony Chickillo (PIT)",16,180,"FLAT",0.39,-1.18,-1.18,0,2,1,1,0,0,0,0
2495202,"OLB","Von Miller (DEN)",15,466,"POST",0.18,-1.18,-1.18,0,1,1,1,0,0,0,0
2556571,"CB","Jonathan Jones (NE)",16,353,"FLAT",0.48,-1.18,0.23,-1.41,21,1,1,0,0,2,0
2507817,"SS","Rafael Bush (BUF)",14,250,"IN",0.46,-1.18,-2.2,1.02,26,2,1,0,0,1,0
2556559,"CB","Mike Hilton (PIT)",15,413,"OUT",0.49,-1.18,0.59,-1.77,38,8,6,0,2,5,0
494289,"CB","Sherrick McManis (CHI)",15,180,"CROSS",0.53,-1.18,-1.08,-0.1,17,1,1,0,0,1,0
2555307,"OLB","Devante Bond (TB)",10,87,"WHEEL",0.31,-1.19,-1.19,0,1,1,1,0,0,1,0
2555169,"ILB","Reggie Ragland (KC)",15,234,"ANGLE",0.09,-1.19,0,-1.19,14,1,1,0,0,0,0
2555162,"MLB","Deion Jones (ATL)",6,224,"FLAT",0.21,-1.19,-0.09,-1.1,21,2,1,0,1,0,0
2560712,"S","Terrell Edmunds (PIT)",16,590,"WHEEL",0.12,-1.19,0,-1.19,4,0,0,0,0,0,0
2495251,"CB","Shareece Wright (HOU)",12,349,"CROSS",0.61,-1.19,-1.19,0,7,2,2,0,0,2,0
2555528,"OLB","Nick Vigil (CIN)",11,406,"IN",0.29,-1.19,-1.19,0,7,0,0,0,0,0,0
2555329,"OLB","Myles Jack (JAX)",16,553,"POST",0.2,-1.19,-1.19,0,8,0,0,0,0,0,0
2552392,"SS","Jordan Richards (ATL)",15,254,"SLANT",0.25,-1.19,0,-1.19,9,2,2,0,0,2,0
2556833,"CB","De'Vante Harris (TB)",5,59,"POST",0.63,-1.19,-1.19,0,5,2,2,0,0,1,0
2560713,"LB","Tremaine Edmunds (BUF)",15,505,"SCREEN",0.21,-1.19,-0.13,-1.06,23,3,3,0,0,1.5,0
2543464,"ILB","C.J. Mosley (BAL)",15,548,"FLAT",0.14,-1.19,-0.2,-1,36,3,3,0,0,3,0
2552592,"MLB","Kwon Alexander (TB)",6,233,"HITCH",0.2,-1.2,-1.2,0.01,41,5,5,0,0,2,0
2560887,"CB","Chandon Sullivan (PHI)",4,47,"CROSS",0.45,-1.2,-1.2,0,3,1,1,0,0,0,0
2555344,"CB","Artie Burns (PIT)",8,181,"CROSS",0.64,-1.2,-1.2,0,6,1,1,0,0,0,0
2556512,"CB","Donte' Deayon (NYG)",4,70,"CORNER",0.6,-1.2,-1.2,0,3,0,0,0,0,0,0
2557887,"ILB","Haason Reddick (ARI)",16,444,"SLANT",0.27,-1.2,-1,-0.2,14,1,1,0,0,1,0
2495613,"FS","Corey Graham (PHI)",13,439,"FLAT",0.1,-1.2,-0.41,-0.79,23,1,1,0,0,1,0
2560982,"CB","Tony Brown (GB)",10,167,"IN",0.53,-1.2,-0.1,-1.11,14,1,1,0,0,1,0
2532877,"CB","Trumaine Johnson (NYJ)",10,379,"POST",0.57,-1.21,-1.21,0,17,0,0,0,0,0,0
2550654,"CB","K'Waun Williams (SF)",13,351,"SLANT",0.48,-1.21,-1.21,0,7,3,3,0,0,2,0
2555552,"CB","Ryan Smith (TB)",12,261,"SLANT",0.55,-1.21,-1.69,0.47,7,1,1,0,0,0,0
2560795,"CB","Avonte Maddox (PHI)",10,371,"SLANT",0.31,-1.21,0.04,-1.25,13,2,2,0,0,2,0
2552315,"MLB","Jordan Hicks (PHI)",12,461,"FLAT",0.14,-1.22,0.17,-1.39,50,0,0,0,0,0.5,0
2559164,"CB","Michael Davis (LAC)",13,362,"GO",0.64,-1.22,-1.22,0,62,4,3,0,1,2,0
2535609,"CB","DeShawn Shead (DET)",12,176,"SLANT",0.67,-1.23,-1.29,0.06,5,2,2,0,0,0,0
2539309,"SS","T.J. McDonald (MIA)",14,500,"SLANT",0.14,-1.23,-1.23,0,2,1,1,0,0,0,0
2558830,"OLB","Samson Ebukam (LA)",16,382,"WHEEL",0.3,-1.23,-1.23,0,1,1,1,0,0,0,0
2495153,"FS","Marcus Gilchrist (OAK)",16,453,"OUT",0.17,-1.23,-1.45,0.22,33,4,3,0,1,1,0
2560984,"LB","Oren Burks (GB)",10,69,"CROSS",0.31,-1.24,-0.53,-0.71,10,1,1,0,0,1,0
2540155,"CB","Xavier Rhodes (MIN)",13,381,"CROSS",0.7,-1.24,-1.24,0,17,2,2,0,0,1,0
2555310,"MLB","Jaylon Smith (DAL)",16,562,"ANGLE",0.18,-1.24,0,-1.24,37,2,1,0,0,1,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,"IN",0.67,-1.24,0.31,-1.55,61,8,7,0,0,2.5,0
2543699,"OLB","Kyle Van Noy (NE)",16,591,"CROSS",0.21,-1.24,-1.29,0.04,39,3,3,0,0,1.5,0
2552255,"CB","Eric Rowe (NE)",4,86,"CROSS",0.63,-1.24,-1.24,0,8,2,2,0,0,2,0
2560789,"LB","Darius Leonard (IND)",15,535,"POST",0.22,-1.25,-1.42,0.17,37,1,1,0,0,0,0
2560741,"CB","Holton Hill (MIN)",12,172,"CORNER",0.67,-1.25,-1.25,0,4,1,1,0,0,0,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,"OUT",0.25,-1.25,-0.98,-0.27,48,8,7,0,0,6.5,0
2534567,"MLB","Korey Toomer (GB)",3,10,"SLANT",0.25,-1.25,-1.25,0,1,1,1,0,0,1,0
2543637,"CB","Terrance Mitchell (CLE)",8,265,"CROSS",0.51,-1.25,-1.37,0.12,15,3,3,0,0,3,0
2543872,"CB","Nevin Lawson (DET)",15,488,"FLAT",0.61,-1.25,1.36,-2.62,35,1,1,0,0,1,0
2532961,"ILB","Danny Trevathan (CHI)",16,628,"SLANT",0.21,-1.26,-1.26,0,6,2,2,0,0,0.5,0
2552385,"FS","Adrian Amos (CHI)",16,655,"HITCH",0.07,-1.26,-0.23,-1.02,50,4,4,0,0,4,0
2561017,"DB","Sean Chandler (NYG)",11,105,"SLANT",0.36,-1.26,-1.92,0.66,3,1,1,0,0,1,0
2558119,"SS","Josh Jones (GB)",11,295,"SLANT",0.21,-1.26,-0.99,-0.27,14,1,1,0,0,0.5,0
2560759,"DB","Natrell Jamerson (GB/HOU)",4,54,"SLANT",0.44,-1.26,-0.23,-1.04,7,1,1,0,0,1,0
2558184,"SS","Damontae Kazee (ATL)",16,572,"CROSS",0.03,-1.26,-0.88,-0.38,25,2,2,0,0,2,0
2558171,"CB","Corn Elder (CAR)",6,35,"HITCH",0.38,-1.26,0,-1.26,6,1,1,0,0,1,0
2553817,"SS","Corey Moore (IND)",6,28,"CORNER",0.15,-1.26,0,-1.26,3,1,1,0,0,1,0
2507817,"SS","Rafael Bush (BUF)",14,250,"GO",0.46,-1.27,-1.27,0,26,0,0,0,0,0,0
2552730,"ILB","Brian Peters (HOU)",5,33,"OUT",0.19,-1.27,-1.27,0,1,1,1,0,0,0,0
2543741,"FS","Jimmie Ward (SF)",8,237,"CROSS",0.37,-1.27,0.06,-1.33,22,0,0,0,0,2,0
80668,"CB","Captain Munnerlyn (CAR)",16,425,"HITCH",0.48,-1.27,-0.46,-0.81,81,8,7,0,1,7,0
2561147,"CB","Cornell Armstrong (MIA)",6,42,"OUT",0.62,-1.27,-1.27,0,2,2,2,0,0,1,0
2543592,"MLB","Anthony Hitchens (KC)",14,495,"OUT",0.14,-1.27,-0.27,-1,27,4,3,0,0,3,0
496735,"CB","Kareem Jackson (HOU)",16,593,"SCREEN",0.37,-1.27,0,-1.27,25,4,4,0,0,2,0
2506352,"OLB","Thomas Davis (CAR)",12,366,"CORNER",0.31,-1.27,-1.27,0,2,1,1,0,0,1,0
2533008,"ILB","Demario Davis (NO)",16,545,"HITCH",0.19,-1.27,-0.07,-1.21,60,5,5,0,1,4,0
2560753,"CB","Donte Jackson (CAR)",15,524,"CROSS",0.55,-1.28,-0.47,-0.81,24,2,2,0,0,3,0
2560759,"DB","Natrell Jamerson (GB/HOU)",4,54,"GO",0.44,-1.28,-1.28,0,9,0,0,0,0,0,0
2560877,"LB","Roquan Smith (CHI)",16,567,"SLANT",0.27,-1.28,-1.12,-0.16,34,2,2,0,0,1,0
2558119,"SS","Josh Jones (GB)",11,295,"HITCH",0.21,-1.28,-0.16,-1.13,36,2,2,0,0,2.5,0
2507917,"CB","Tramaine Brock (DEN)",11,259,"POST",0.57,-1.28,-1.28,0,15,1,1,0,0,1,0
494259,"SS","Barry Church (JAX)",11,355,"POST",0.12,-1.29,-1.02,-0.26,33,2,2,0,0,2,0
2558060,"FS","Malik Hooker (IND)",14,516,"IN",0.01,-1.29,0,-1.29,16,1,1,0,0,0.5,0
2556512,"CB","Donte' Deayon (NYG)",4,70,"POST",0.6,-1.29,-1.29,0,2,1,1,0,0,0,0
2557840,"CB","Chidobe Awuzie (DAL)",15,519,"CORNER",0.65,-1.29,-1.29,0,14,0,0,0,0,0,0
2557867,"CB","Tre'Davious White (BUF)",16,526,"CORNER",0.63,-1.29,-1.29,0,13,0,0,0,0,0,0
2561316,"CB","Jalen Davis (MIA)",3,28,"SLANT",0.58,-1.29,-1.29,0,2,2,2,0,0,1,1
2553719,"OLB","Josh Keyes (HOU)",1,16,"POST",0.08,-1.29,0,-1.29,4,1,1,0,0,0,0
2556367,"CB","William Jackson (CIN)",16,601,"IN",0.68,-1.3,-1.3,0,26,2,2,0,0,2,0
2550842,"SS","Adrian Phillips (LAC)",15,436,"ANGLE",0.15,-1.3,-0.89,-0.41,29,2,1,0,1,2,0
2560952,"CB","Jaire Alexander (GB)",13,435,"CROSS",0.57,-1.3,-2.03,0.73,36,8,5,0,2,5,0
2495872,"CB","Johnathan Joseph (HOU)",14,485,"CORNER",0.52,-1.3,-0.63,-0.67,20,2,2,0,0,0,0
2557972,"MLB","Marquel Lee (OAK)",16,171,"IN",0.16,-1.3,-0.04,-1.26,11,2,2,0,0,0,0
2558108,"CB","Nate Hairston (IND)",10,238,"OUT",0.59,-1.31,-1.25,-0.05,24,6,6,0,0,3.5,0
2560808,"CB","Quenton Meeks (JAX)",2,28,"CROSS",0.68,-1.31,0.08,-1.39,2,1,1,0,0,1,0
2561318,"ILB","Tae Davis (NYG)",11,200,"CORNER",0.13,-1.31,0,-1.31,7,1,1,0,0,1,0
2495281,"ILB","Mason Foster (WAS)",16,585,"CROSS",0.14,-1.31,-0.99,-0.32,88,10,10,0,0,4,0
2540155,"CB","Xavier Rhodes (MIN)",13,381,"POST",0.7,-1.31,-1.31,0,21,1,1,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,"ANGLE",0.39,-1.31,0,-1.31,10,1,1,0,0,1,0
496735,"CB","Kareem Jackson (HOU)",16,593,"OUT",0.37,-1.32,-3.01,1.69,55,9,8,0,1,6,0
2506789,"CB","Tramon Williams (GB)",16,589,"SLANT",0.32,-1.32,-0.56,-0.76,35,6,5,0,1,1.5,0
2560884,"CB","M.J. Stewart (TB)",8,202,"FLAT",0.56,-1.32,-1.32,0,7,2,2,0,0,2,0
2535867,"ILB","Julian Stanford (BUF)",5,44,"CROSS",0.18,-1.32,-1.16,-0.17,5,2,2,0,0,0.5,0
2555531,"CB","Anthony Brown (DAL)",15,437,"GO",0.49,-1.32,-1.32,0,98,7,3,1,1,1,0
2560764,"DB","Danny Johnson (WAS)",6,47,"SLANT",0.48,-1.33,-1.33,0,6,2,2,0,0,0,0
2558157,"CB","Ahkello Witherspoon (SF)",12,360,"IN",0.65,-1.33,-0.72,-0.61,26,2,1,0,0,0.5,0
2561131,"FS","George Odum (IND)",9,116,"POST",0.04,-1.33,0,-1.33,10,3,3,0,0,3,0
2558064,"OLB","T.J. Watt (PIT)",16,541,"GO",0.31,-1.34,-1.34,0,6,1,1,0,0,0,0
2555160,"ILB","Antonio Morrison (GB)",16,119,"FLAT",0.1,-1.34,-0.54,-0.79,10,2,2,0,0,1,0
2555547,"CB","KeiVarae Russell (CIN)",6,81,"POST",0.52,-1.34,-1.34,0,3,1,1,0,0,0.5,0
494289,"CB","Sherrick McManis (CHI)",15,180,"IN",0.53,-1.34,0.09,-1.43,22,1,1,0,0,0,0
2560966,"LB","Jerome Baker (MIA)",16,373,"SLANT",0.24,-1.34,-0.32,-1.02,17,1,1,0,0,1,0
2550164,"CB","T.J. Carrie (CLE)",16,562,"SLANT",0.58,-1.34,-1.99,0.65,43,9,6,0,2,4.5,0
2559109,"CB","Deante Burton (ATL/HOU)",2,41,"SLANT",0.6,-1.34,-1.34,0,7,3,3,0,0,2,1
